image,similarity_score
408_output.png,0.8615
408_output.png,0.8301
408_output.png,0.9026
408_output.png,0.9878
408_output.png,0.9698
408_output.png,0.8818
408_output.png,0.9505
408_output.png,0.9698
408_output.png,0.9601
408_output.png,0.949
408_output.png,0.9453
408_output.png,0.9646
408_output.png,0.9462
408_output.png,0.9498
408_output.png,0.9467
408_output.png,0.9412
408_output.png,0.9395
408_output.png,0.919
408_output.png,0.9555
408_output.png,0.9587
408_output.png,0.8712
408_output.png,0.9608
408_output.png,0.9783
408_output.png,0.9623
408_output.png,0.9565
408_output.png,0.9399
408_output.png,0.9529
408_output.png,0.9329
408_output.png,0.9573
408_output.png,0.9483
408_output.png,0.9613
408_output.png,0.9386
408_output.png,0.9002
408_output.png,0.9602
408_output.png,0.891
408_output.png,0.9438
408_output.png,0.9433
408_output.png,0.9447
408_output.png,0.9331
408_output.png,0.9324
408_output.png,0.968
408_output.png,0.9533
408_output.png,0.918
408_output.png,0.9335
408_output.png,0.9147
408_output.png,0.9506
408_output.png,0.9327
408_output.png,0.9433
408_output.png,0.9336
408_output.png,0.8835
408_output.png,0.8853
408_output.png,0.8938
408_output.png,0.8709
408_output.png,0.9028
408_output.png,0.9036
408_output.png,0.8642
408_output.png,0.8696
408_output.png,0.8503
408_output.png,0.9355
408_output.png,0.9568
408_output.png,0.8778
408_output.png,0.9574
408_output.png,0.9448
408_output.png,0.958
408_output.png,0.9279
408_output.png,0.9326
408_output.png,0.9257
408_output.png,0.9403
408_output.png,0.9255
408_output.png,0.9534
408_output.png,0.9747
408_output.png,0.9311
408_output.png,0.9465
408_output.png,0.9525
408_output.png,0.9562
408_output.png,0.9393
408_output.png,0.9419
408_output.png,0.9313
408_output.png,0.9619
408_output.png,0.9361
408_output.png,0.9529
408_output.png,0.9382
408_output.png,0.8992
408_output.png,0.9429
408_output.png,0.9519
408_output.png,0.9263
408_output.png,0.9453
408_output.png,0.9354
408_output.png,0.9522
408_output.png,0.935
408_output.png,0.9424
408_output.png,0.9327
408_output.png,0.909
408_output.png,0.9621
408_output.png,0.9363
408_output.png,0.9184
408_output.png,0.9201
408_output.png,0.9481
408_output.png,0.9105
408_output.png,0.9626
408_output.png,0.9405
408_output.png,0.8853
408_output.png,0.9481
408_output.png,0.9138
408_output.png,0.9448
408_output.png,0.9222
408_output.png,0.91
408_output.png,0.9272
408_output.png,0.9179
408_output.png,0.8881
408_output.png,0.9446
408_output.png,0.9588
408_output.png,0.9304
408_output.png,0.9399
408_output.png,0.8933
408_output.png,0.9362
408_output.png,0.9354
408_output.png,0.9307
408_output.png,0.9078
408_output.png,0.9146
408_output.png,0.8944
408_output.png,0.9257
408_output.png,0.9304
408_output.png,0.9204
408_output.png,0.934
408_output.png,0.95
408_output.png,0.9284
408_output.png,0.8802
408_output.png,0.9438
408_output.png,0.9119
408_output.png,0.9204
408_output.png,0.9009
408_output.png,0.933
408_output.png,0.9267
408_output.png,0.8539
408_output.png,0.9549
408_output.png,0.9351
408_output.png,0.9373
408_output.png,0.8879
33575_output.png,0.9136
33575_output.png,0.9658
33575_output.png,0.95
33575_output.png,0.9003
33575_output.png,0.9001
33575_output.png,0.9308
33575_output.png,0.8625
33575_output.png,0.9299
33575_output.png,0.9189
33575_output.png,0.9201
33575_output.png,0.9378
33575_output.png,0.9528
33575_output.png,0.9352
33575_output.png,0.9357
33575_output.png,0.9206
33575_output.png,0.9764
33575_output.png,0.8695
33575_output.png,0.9464
33575_output.png,0.9217
33575_output.png,0.9395
33575_output.png,0.9493
33575_output.png,0.9148
33575_output.png,0.9136
33575_output.png,0.9109
33575_output.png,0.8791
33575_output.png,0.943
33575_output.png,0.9168
33575_output.png,0.8949
33575_output.png,0.8823
33575_output.png,0.9484
33575_output.png,0.9189
33575_output.png,0.9212
33575_output.png,0.9325
33575_output.png,0.914
33575_output.png,0.9044
33575_output.png,0.9129
33575_output.png,0.9244
33575_output.png,0.9538
33575_output.png,0.9183
33575_output.png,0.9012
33575_output.png,0.9558
33575_output.png,0.8641
33575_output.png,0.9442
33575_output.png,0.8993
33575_output.png,0.9193
33575_output.png,0.9327
33575_output.png,0.9647
33575_output.png,0.9399
33575_output.png,0.9481
33575_output.png,0.9271
33575_output.png,0.9639
33575_output.png,0.8701
33575_output.png,0.9673
33575_output.png,0.9387
33575_output.png,0.9237
33575_output.png,0.8908
33575_output.png,0.9318
33575_output.png,0.8566
33575_output.png,0.9353
33575_output.png,0.9142
33575_output.png,0.8823
33575_output.png,0.9086
33575_output.png,0.9644
33575_output.png,0.9301
33575_output.png,0.9425
33575_output.png,0.924
33575_output.png,0.9604
33575_output.png,0.9074
33575_output.png,0.9309
33575_output.png,0.9375
33575_output.png,0.9203
33575_output.png,0.9235
33575_output.png,0.8498
33575_output.png,0.9432
33575_output.png,0.9196
33575_output.png,0.9363
33575_output.png,0.8778
33575_output.png,0.923
33575_output.png,0.8725
33575_output.png,0.9358
33575_output.png,0.9308
33575_output.png,0.9008
33575_output.png,0.8601
33575_output.png,0.9296
33575_output.png,0.9244
33575_output.png,0.8927
33575_output.png,0.8951
33575_output.png,0.9473
33575_output.png,0.9281
33575_output.png,0.9365
33575_output.png,0.8981
33575_output.png,0.9148
33575_output.png,0.9032
33575_output.png,0.9166
33575_output.png,0.9238
33575_output.png,0.8934
33575_output.png,0.8826
33575_output.png,0.9174
33575_output.png,0.9079
33575_output.png,0.8517
33575_output.png,0.935
33575_output.png,0.8883
33575_output.png,0.9296
33575_output.png,0.9363
33575_output.png,0.9511
33575_output.png,0.9143
33575_output.png,0.9664
33575_output.png,0.916
33575_output.png,0.9451
33575_output.png,0.8397
33575_output.png,0.9651
33575_output.png,0.9511
33575_output.png,0.9105
33575_output.png,0.8921
33575_output.png,0.8744
33575_output.png,0.8721
33575_output.png,0.8728
33575_output.png,0.918
33575_output.png,0.8769
33575_output.png,0.9079
33575_output.png,0.8657
33575_output.png,0.8704
33575_output.png,0.875
33575_output.png,0.8895
33575_output.png,0.9196
33575_output.png,0.94
33575_output.png,0.9321
33575_output.png,0.9596
33575_output.png,0.9259
33575_output.png,0.9642
33575_output.png,0.9418
33575_output.png,0.9339
33575_output.png,0.8909
33575_output.png,0.9621
33575_output.png,0.9625
33575_output.png,0.9411
33575_output.png,0.8881
33575_output.png,0.9158
33575_output.png,0.8746
33575_output.png,0.9039
33575_output.png,0.9254
33575_output.png,0.9272
33575_output.png,0.9044
33575_output.png,0.8982
33575_output.png,0.8845
33575_output.png,0.9018
33575_output.png,0.9191
33575_output.png,0.8668
33575_output.png,0.9334
33575_output.png,0.9205
33575_output.png,0.9191
33575_output.png,0.8293
33575_output.png,0.9371
33575_output.png,0.9129
33575_output.png,0.9245
33575_output.png,0.916
33575_output.png,0.9446
33575_output.png,0.8908
33575_output.png,0.9439
33575_output.png,0.8506
33575_output.png,0.96
33575_output.png,0.9335
33575_output.png,0.9259
33575_output.png,0.9549
33575_output.png,0.9347
33575_output.png,0.9687
33575_output.png,0.9036
33575_output.png,0.9569
33575_output.png,0.9619
33575_output.png,0.9299
33575_output.png,0.9173
33575_output.png,0.9277
33575_output.png,0.8823
33575_output.png,0.9283
33575_output.png,0.9202
33575_output.png,0.918
33575_output.png,0.9407
33575_output.png,0.8624
33575_output.png,0.9747
33575_output.png,0.9744
33575_output.png,0.9277
33575_output.png,0.8858
33575_output.png,0.9188
33575_output.png,0.9261
33575_output.png,0.8971
33575_output.png,0.949
33575_output.png,0.9342
33575_output.png,0.8432
33575_output.png,0.867
33575_output.png,0.9661
iphone_IMG_3932_output.png,0.7676
iphone_IMG_3932_output.png,0.8018
iphone_IMG_3932_output.png,0.9172
iphone_IMG_3932_output.png,0.9365
iphone_IMG_3932_output.png,0.9041
iphone_IMG_3932_output.png,0.8054
iphone_IMG_3932_output.png,0.7915
iphone_IMG_3932_output.png,0.8961
iphone_IMG_3932_output.png,0.8238
iphone_IMG_3932_output.png,0.8559
iphone_IMG_3932_output.png,0.8324
iphone_IMG_3932_output.png,0.9463
iphone_IMG_3932_output.png,0.829
iphone_IMG_3932_output.png,0.9268
iphone_IMG_3932_output.png,0.7474
iphone_IMG_3932_output.png,0.8623
iphone_IMG_3932_output.png,0.8513
iphone_IMG_3932_output.png,0.7936
iphone_IMG_3932_output.png,0.7878
iphone_IMG_3932_output.png,0.8731
iphone_IMG_3932_output.png,0.8353
iphone_IMG_3932_output.png,0.8311
iphone_IMG_3932_output.png,0.8099
iphone_IMG_3932_output.png,0.9034
iphone_IMG_3932_output.png,0.9485
iphone_IMG_3932_output.png,0.8194
iphone_IMG_3932_output.png,0.9019
iphone_IMG_3932_output.png,0.8806
iphone_IMG_3932_output.png,0.8555
iphone_IMG_3932_output.png,0.8086
iphone_IMG_3932_output.png,0.9213
iphone_IMG_3932_output.png,0.8032
iphone_IMG_3932_output.png,0.9627
iphone_IMG_3932_output.png,0.894
iphone_IMG_3932_output.png,0.9037
iphone_IMG_3932_output.png,0.8806
iphone_IMG_3932_output.png,0.9498
iphone_IMG_3932_output.png,0.8347
iphone_IMG_3932_output.png,0.8597
iphone_IMG_3932_output.png,0.8125
iphone_IMG_3932_output.png,0.9179
iphone_IMG_3932_output.png,0.8272
iphone_IMG_3932_output.png,0.8674
iphone_IMG_3932_output.png,0.9381
iphone_IMG_3932_output.png,0.9304
iphone_IMG_3932_output.png,0.7721
iphone_IMG_3932_output.png,0.8808
iphone_IMG_3932_output.png,0.9271
iphone_IMG_3932_output.png,0.8679
iphone_IMG_3932_output.png,0.8674
iphone_IMG_3932_output.png,0.9111
iphone_IMG_3932_output.png,0.9258
iphone_IMG_3932_output.png,0.9248
iphone_IMG_3932_output.png,0.8489
iphone_IMG_3932_output.png,0.9212
iphone_IMG_3932_output.png,0.9862
iphone_IMG_3932_output.png,0.8921
iphone_IMG_3932_output.png,0.8088
iphone_IMG_3932_output.png,0.9377
iphone_IMG_3932_output.png,0.8948
iphone_IMG_3932_output.png,0.8722
iphone_IMG_3932_output.png,0.8345
iphone_IMG_3932_output.png,0.879
iphone_IMG_3932_output.png,0.8948
iphone_IMG_3932_output.png,0.9475
iphone_IMG_3932_output.png,0.7892
iphone_IMG_3932_output.png,0.8886
iphone_IMG_3932_output.png,0.9002
iphone_IMG_3932_output.png,0.8306
iphone_IMG_3932_output.png,0.7886
iphone_IMG_3932_output.png,0.899
iphone_IMG_3932_output.png,0.8426
iphone_IMG_3932_output.png,0.8469
iphone_IMG_3932_output.png,0.9006
iphone_IMG_3932_output.png,0.8741
iphone_IMG_3932_output.png,0.8886
iphone_IMG_3932_output.png,0.8501
iphone_IMG_3932_output.png,0.9128
iphone_IMG_3932_output.png,0.8754
iphone_IMG_3932_output.png,0.9286
iphone_IMG_3932_output.png,0.8198
iphone_IMG_3932_output.png,0.8894
iphone_IMG_3932_output.png,0.8874
iphone_IMG_3932_output.png,0.8336
iphone_IMG_3932_output.png,0.8402
iphone_IMG_3932_output.png,0.8873
iphone_IMG_3932_output.png,0.778
iphone_IMG_3932_output.png,0.9388
iphone_IMG_3932_output.png,0.8755
iphone_IMG_3932_output.png,0.8485
iphone_IMG_3932_output.png,0.8143
iphone_IMG_3932_output.png,0.854
iphone_IMG_3932_output.png,0.8817
iphone_IMG_3932_output.png,0.9468
iphone_IMG_3932_output.png,0.757
iphone_IMG_3932_output.png,0.8674
iphone_IMG_3932_output.png,0.8803
iphone_IMG_3932_output.png,0.8271
iphone_IMG_3932_output.png,0.753
iphone_IMG_3932_output.png,0.8109
iphone_IMG_3932_output.png,0.8743
iphone_IMG_3932_output.png,0.9656
iphone_IMG_3932_output.png,0.9356
iphone_IMG_3932_output.png,0.7565
iphone_IMG_3932_output.png,0.8479
iphone_IMG_3932_output.png,0.9683
iphone_IMG_3932_output.png,0.8548
iphone_IMG_3932_output.png,0.846
iphone_IMG_3932_output.png,0.9527
iphone_IMG_3932_output.png,0.9581
iphone_IMG_3932_output.png,0.947
iphone_IMG_3932_output.png,0.8385
iphone_IMG_3932_output.png,0.8079
iphone_IMG_3932_output.png,0.8288
iphone_IMG_3932_output.png,0.8435
iphone_IMG_3932_output.png,0.9196
iphone_IMG_3932_output.png,0.8252
iphone_IMG_3932_output.png,0.8539
iphone_IMG_3932_output.png,0.816
iphone_IMG_3932_output.png,0.9588
iphone_IMG_3932_output.png,0.8404
iphone_IMG_3932_output.png,0.8184
iphone_IMG_3932_output.png,0.8127
iphone_IMG_3932_output.png,0.9699
iphone_IMG_3932_output.png,0.8989
iphone_IMG_3932_output.png,0.8972
iphone_IMG_3932_output.png,0.8269
iphone_IMG_3932_output.png,0.876
iphone_IMG_3932_output.png,0.8956
iphone_IMG_3932_output.png,0.9679
iphone_IMG_3932_output.png,0.8042
iphone_IMG_3932_output.png,0.8914
iphone_IMG_3932_output.png,0.8933
iphone_IMG_3932_output.png,0.843
iphone_IMG_3932_output.png,0.7972
iphone_IMG_3932_output.png,0.965
iphone_IMG_3932_output.png,0.7818
iphone_IMG_3932_output.png,0.856
iphone_IMG_3932_output.png,0.9645
iphone_IMG_3932_output.png,0.8898
iphone_IMG_3932_output.png,0.8729
iphone_IMG_3932_output.png,0.9694
iphone_IMG_3932_output.png,0.9746
iphone_IMG_3932_output.png,0.9262
iphone_IMG_3932_output.png,0.8575
iphone_IMG_3932_output.png,0.7957
iphone_IMG_3932_output.png,0.8934
iphone_IMG_3932_output.png,0.9509
iphone_IMG_3932_output.png,0.8894
iphone_IMG_3932_output.png,0.8709
iphone_IMG_3932_output.png,0.9791
iphone_IMG_3932_output.png,0.9596
iphone_IMG_3932_output.png,0.9088
iphone_IMG_3932_output.png,0.8787
iphone_IMG_3932_output.png,0.8276
iphone_IMG_3932_output.png,0.8013
iphone_IMG_3932_output.png,0.8539
iphone_IMG_3932_output.png,0.8797
iphone_IMG_3932_output.png,0.7832
iphone_IMG_3932_output.png,0.7748
iphone_IMG_3932_output.png,0.7622
iphone_IMG_3932_output.png,0.8961
iphone_IMG_3932_output.png,0.8572
iphone_IMG_3932_output.png,0.9016
iphone_IMG_3932_output.png,0.8042
iphone_IMG_3932_output.png,0.8841
iphone_IMG_3932_output.png,0.8706
iphone_IMG_3932_output.png,0.8685
iphone_IMG_3932_output.png,0.8363
iphone_IMG_3932_output.png,0.8729
iphone_IMG_3932_output.png,0.8756
iphone_IMG_3932_output.png,0.9531
iphone_IMG_3932_output.png,0.9665
iphone_IMG_3932_output.png,0.9346
iphone_IMG_3932_output.png,0.8783
iphone_IMG_3932_output.png,0.8069
iphone_IMG_3932_output.png,0.8852
iphone_IMG_3932_output.png,0.8775
iphone_IMG_3932_output.png,0.8297
iphone_IMG_3932_output.png,0.8015
iphone_IMG_3932_output.png,0.8634
iphone_IMG_3932_output.png,0.8585
iphone_IMG_3932_output.png,0.838
iphone_IMG_3932_output.png,0.9673
iphone_IMG_3932_output.png,0.9661
iphone_IMG_3932_output.png,0.9069
iphone_IMG_3932_output.png,0.8754
iphone_IMG_3932_output.png,0.9065
iphone_IMG_3932_output.png,0.8469
iphone_IMG_3932_output.png,0.8428
Rico_2349_output.png,0.9063
Rico_2349_output.png,0.9626
Rico_2349_output.png,0.8773
Rico_2349_output.png,0.9302
Rico_2349_output.png,0.9455
Rico_2349_output.png,0.9223
Rico_2349_output.png,0.8766
Rico_2349_output.png,0.9585
Rico_2349_output.png,0.8585
Rico_2349_output.png,0.9639
Rico_2349_output.png,0.9335
Rico_2349_output.png,0.9071
Rico_2349_output.png,0.9317
Rico_2349_output.png,0.9637
Rico_2349_output.png,0.9167
Rico_2349_output.png,0.9629
Rico_2349_output.png,0.9432
Rico_2349_output.png,0.8538
Rico_2349_output.png,0.9222
Rico_2349_output.png,0.9308
Rico_2349_output.png,0.9217
Rico_2349_output.png,0.9544
Rico_2349_output.png,0.926
Rico_2349_output.png,0.9439
Rico_2349_output.png,0.8207
Rico_2349_output.png,0.9277
Rico_2349_output.png,0.9298
Rico_2349_output.png,0.9534
Rico_2349_output.png,0.9179
Rico_2349_output.png,0.9338
Rico_2349_output.png,0.9389
Rico_2349_output.png,0.931
Rico_2349_output.png,0.9524
Rico_2349_output.png,0.9139
Rico_2349_output.png,0.9191
Rico_2349_output.png,0.934
Rico_2349_output.png,0.9305
Rico_2349_output.png,0.9087
Rico_2349_output.png,0.9607
Rico_2349_output.png,0.9703
Rico_2349_output.png,0.9547
Rico_2349_output.png,0.8834
Rico_2349_output.png,0.981
Rico_2349_output.png,0.8931
Rico_2349_output.png,0.9807
Rico_2349_output.png,0.9414
Rico_2349_output.png,0.9423
Rico_2349_output.png,0.9685
Rico_2349_output.png,0.9654
Rico_2349_output.png,0.9501
Rico_2349_output.png,0.9798
Rico_2349_output.png,0.9671
Rico_2349_output.png,0.8955
Rico_2349_output.png,0.9478
Rico_2349_output.png,0.9407
Rico_2349_output.png,0.9023
Rico_2349_output.png,0.9185
Rico_2349_output.png,0.9064
Rico_2349_output.png,0.9052
Rico_2349_output.png,0.9698
Rico_2349_output.png,0.9271
Rico_2349_output.png,0.9228
Rico_2349_output.png,0.9121
Rico_2349_output.png,0.9257
Rico_2349_output.png,0.9149
Rico_2349_output.png,0.9385
Rico_2349_output.png,0.9264
Rico_2349_output.png,0.9453
Rico_2349_output.png,0.9598
